ID,날짜,시간,내용,리트윗 수,좋아요 수,링크
realDonaldTrump,2019-11-01,21:11:01S,"....in New York, and another reason they are leaving. Taxes and energy costs are way too high, Upstate is being allowed to die as other nearby states frack & drill for Gold (oil) while reducing taxes & creating jobs by the thousands. NYC is getting dirty & unsafe again, as....",24440,6279,https://twitter.com/realDonaldTrump/status/1190375830247104513
realDonaldTrump,2019-11-01,21:11:01S,"I love New York, but New York can never be great again under the current leadership of Governor Andrew Cuomo (the brother of Fredo), or Mayor Bill DeBlasio. Cuomo has weaponized the prosecutors to do his dirty work (and to keep him out of jams), a reason some don’t want to be...",81313,19040,https://twitter.com/realDonaldTrump/status/1190375828099674113
realDonaldTrump,2019-11-01,14:08:01S,Stock Market up BIG! Record highs for S&P 500 and NASDAQ. Enjoy!,84710,17804,https://twitter.com/realDonaldTrump/status/1190269494788263936
realDonaldTrump,2019-11-01,14:08:01S,"....Our Republican candidate @EddieRispone is a successful conservative businessman who will stand with me to create jobs and protect your Second Amendment. GET OUT AND VOTE for Eddie, the next Governor of the GREAT State of Louisiana!",40448,11019,https://twitter.com/realDonaldTrump/status/1190269335224430592
realDonaldTrump,2019-11-01,14:08:01S,"LOUISIANA! Extreme Democrat John Bel Edwards has sided with Nancy Pelosi and Chuck Schumer to support Sanctuary Cities, High Taxes, and Open Borders. He is crushing Louisiana’s economy and your Second Amendment rights....",55830,15813,https://twitter.com/realDonaldTrump/status/1190269332623970304
realDonaldTrump,2019-11-01,13:52:01S,"....@FoxNews @BillHemmer The public is watching and seeing for themselves how unfair this process is. Corrupt politicians, Pelosi and Schiff, are trying to take down the Republican Party. It will never happen, we will take back the House!",48647,12543,https://twitter.com/realDonaldTrump/status/1190265325511757825
realDonaldTrump,2019-11-01,13:52:01S,"“Adam Schiff has taken all of the power for himself. That is very unfair. There were dozens of people on this call, yesterdays witness knew that and had no problems (nor did any of them). Facts matter, and that’s why this is not about Impeachment.” Guy Lewis, former prosecutor...",61991,15925,https://twitter.com/realDonaldTrump/status/1190265313620836352
realDonaldTrump,2019-11-01,13:38:01S,ISIS has a new leader. We know exactly who he is!,235398,39567,https://twitter.com/realDonaldTrump/status/1190261874371244032
realDonaldTrump,2019-11-01,13:36:01S,“The Democrats need more than this.” @tombrokaw Much more!,37514,8283,https://twitter.com/realDonaldTrump/status/1190261248367218688
realDonaldTrump,2019-11-01,13:33:01S,“The Democrats are so immersed in this (SCAM). They couldn’t care less about the American people!” @RushLimbaughEIB,50509,12986,https://twitter.com/realDonaldTrump/status/1190260664062881792
realDonaldTrump,2019-11-01,12:52:01S,"Wow, a blowout JOBS number just out, adjusted for revisions and the General Motors strike, 303,000. This is far greater than expectations. USA ROCKS!",97824,22939,https://twitter.com/realDonaldTrump/status/1190250133071519745
realDonaldTrump,2019-11-01,12:39:01S,Chicago will never stop its crime wave with the current Superintendent of Police. It just won’t happen! Thank you to Kevin Graham and all of the GREAT Chicago Police Officers I just had the privilege to meet. Tremendous crime fighting potential if allowed to do your thing!,71133,16430,https://twitter.com/realDonaldTrump/status/1190247105841057805
realDonaldTrump,2019-11-01,12:29:01S,"“This is the biggest, most disgusting scandal, and it’s all on the Democrat Party that has highjacked the Impeachment process, our tax dollars, the House of Representatives, to push their 2020 Election. That’s what’s going on.” @marklevinshow Cannot be said any better!",67692,18188,https://twitter.com/realDonaldTrump/status/1190244509277458433
realDonaldTrump,2019-11-01,12:14:01S,“It has been 3 years and Donald Trump hasn’t done anything wrong. Donald Trump hasn’t done a single thing of which he has been accused.” @RushLimbaughEIB @seanhannity A Witch Hunt like no other!,70686,16805,https://twitter.com/realDonaldTrump/status/1190240720633905152
realDonaldTrump,2019-11-01,12:09:01S,Thanks Lee!,46029,11458,https://twitter.com/realDonaldTrump/status/1190239355627098112
realDonaldTrump,2019-11-01,03:48:01S,But the Crooked Democrats don’t want people to know this! Thank you to Tim Morrison for your honesty.,58493,18075,https://twitter.com/realDonaldTrump/status/1190113283078074369
realDonaldTrump,2019-11-01,02:00:01S,A great place!,46442,9376,https://twitter.com/realDonaldTrump/status/1190086080952967171
realDonaldTrump,2019-11-01,01:57:01S,Thank you!,63265,14700,https://twitter.com/realDonaldTrump/status/1190085372815929344
realDonaldTrump,2019-11-01,01:32:01S,"....this decision, but in the end it will be best for all concerned. As President, I will always be there to help New York and the great people of New York. It will always have a special place in my heart!",78745,14853,https://twitter.com/realDonaldTrump/status/1190079193582899200
realDonaldTrump,2019-11-01,01:32:01S,"....New York, and always will, but unfortunately, despite the fact that I pay millions of dollars in city, state and local taxes each year, I have been treated very badly by the political leaders of both the city and state. Few have been treated worse. I hated having to make....",74319,14498,https://twitter.com/realDonaldTrump/status/1190079192358105088
realDonaldTrump,2019-11-01,01:32:01S,"1600 Pennsylvania Avenue, the White House, is the place I have come to love and will stay for, hopefully, another 5 years as we MAKE AMERICA GREAT AGAIN, but my family and I will be making Palm Beach, Florida, our Permanent Residence. I cherish New York, and the people of.....",108130,22780,https://twitter.com/realDonaldTrump/status/1190079191355670529
realDonaldTrump,2019-11-01,00:48:01S,The home of Nancy Pelosi. I can’t believe her voters can be happy with the job she and the Do Nothing Democrats are doing! San Francisco has really gone down hill. So sad!,69786,19359,https://twitter.com/realDonaldTrump/status/1190067978089439239
realDonaldTrump,2019-10-31,22:44:31S,"While the Do Nothing Democrats FAIL the American People, and continue the Impeachment Scam, my Administration will continue to deliver REAL RESULTS, as seen over the past month, below!",99654,28950,https://twitter.com/realDonaldTrump/status/1190036836447641601
realDonaldTrump,2019-10-31,15:31:31S,The Greatest Witch Hunt In American History!,174169,35390,https://twitter.com/realDonaldTrump/status/1189927952168996865
realDonaldTrump,2019-10-31,14:57:31S,The Impeachment Hoax is hurting our Stock Market. The Do Nothing Democrats don’t care!,101423,22826,https://twitter.com/realDonaldTrump/status/1189919331259424770
realDonaldTrump,2019-10-31,14:37:31S,"....our manufacturers. We should have lower interest rates than Germany, Japan and all others. We are now, by far, the biggest and strongest Country, but the Fed puts us at a competitive disadvantage. China is not our problem, the Federal Reserve is! We will win anyway.",45543,11177,https://twitter.com/realDonaldTrump/status/1189914359310553088
realDonaldTrump,2019-10-31,14:37:31S,"People are VERY disappointed in Jay Powell and the Federal Reserve. The Fed has called it wrong from the beginning, too fast, too slow. They even tightened in the beginning. Others are running circles around them and laughing all the way to the bank. Dollar & Rates are hurting...",57697,13902,https://twitter.com/realDonaldTrump/status/1189914333842681858
realDonaldTrump,2019-10-31,13:29:31S,READ THE TRANSCRIPT!,101595,22365,https://twitter.com/realDonaldTrump/status/1189897137984876545
realDonaldTrump,2019-10-31,13:24:31S,"China and the USA are working on selecting a new site for signing of Phase One of Trade Agreement, about 60% of total deal, after APEC in Chile was canceled do to unrelated circumstances. The new location will be announced soon. President Xi and President Trump will do signing!",75281,17166,https://twitter.com/realDonaldTrump/status/1189895935721197570
realDonaldTrump,2019-10-31,12:50:31S,"Congratulations to @FoxNews, you left @CNN &amp; @MSNBC in the dust (that’s because the don’t tell the truth!).",45600,11609,https://twitter.com/realDonaldTrump/status/1189887388832714752
realDonaldTrump,2019-10-31,12:29:31S,Thank you Matt.,31169,7800,https://twitter.com/realDonaldTrump/status/1189882057759084569
realDonaldTrump,2019-10-31,12:20:31S,".....to any President, of either party, again. Laura @IngrahamAngle",38659,8983,https://twitter.com/realDonaldTrump/status/1189879747318341632
realDonaldTrump,2019-10-31,12:20:31S,"...never be allowed to roll into a winter showtrial. Indeed, allowing a long, drawn out trial in the Senate would merely validate and perpetuate the fraud begun in the House. The crisis is of the Democrats own making, and it’s up to Republicans to make sure this never happens....",41553,9819,https://twitter.com/realDonaldTrump/status/1189879746357841921
realDonaldTrump,2019-10-31,12:20:31S,".....the Dems have selectively leaked. Nor was there any corrupt intent on the part of the President. Remember, the President knew that that call was being heard and documented by many people. Anyone with intent would be a tad more discreet, don’t you think? This farce should....",23079,6363,https://twitter.com/realDonaldTrump/status/1189879744659148801
realDonaldTrump,2019-10-31,12:20:31S,"“Now is the time for Republicans to stand together and defend the leader of their party against these smears. It would be one thing if there were any indication of an underlying crime, but there is not-not in the transcripts, and not in the secret witness testimony that.....",80847,20296,https://twitter.com/realDonaldTrump/status/1189879743895810048
realDonaldTrump,2019-10-31,04:49:31S,Congratulations to the Washington Nationals on a great season and an incredible World Series. Game 7 was amazing! @Nationals,57703,8650,https://twitter.com/realDonaldTrump/status/1189766430826344449
realDonaldTrump,2019-10-31,04:36:31S,"Thank you Daily Wire. Very cute recreation, but the “live” version of Conan will be leaving the Middle East for the White House sometime next week!",94792,19047,https://twitter.com/realDonaldTrump/status/1189762942004289536
realDonaldTrump,2019-10-31,04:17:31S,The Do Nothing Democrats have gone Crazy. Very bad for USA!,54684,13394,https://twitter.com/realDonaldTrump/status/1189758177824452608
realDonaldTrump,2019-10-31,01:26:31S,,125783,37293,https://twitter.com/realDonaldTrump/status/1189715310766645254
realDonaldTrump,2019-10-30,20:42:30S,"""The Democrats have been on this path for 3 years. The first headline I saw...before the President was sworn in was that the Impeachment process was beginning...so this is just further evidence that this is what they had in mind from the very beginning."" @senatemajldr",61482,18812,https://twitter.com/realDonaldTrump/status/1189643818431406080
realDonaldTrump,2019-10-30,20:21:30S,Thank you @GLFOP!,36611,10351,https://twitter.com/realDonaldTrump/status/1189638577866657794
realDonaldTrump,2019-10-30,19:54:30S,"“Adam Schiff’s drive to impeach Trump based on opinions, deception and illusions – Not facts” @GreggJarrett",58929,17714,https://twitter.com/realDonaldTrump/status/1189631565279760391
realDonaldTrump,2019-10-30,19:49:30S,We will be having a big rally for Governor @MattBevin on Monday night in Kentucky. Get your tickets today! https://www.donaldjtrump.com/events/ky-lex-2019-nov/?utm_medium=web&amp;utm_source=djt_web&amp;utm_content=rally_list,40328,12172,https://twitter.com/realDonaldTrump/status/1189630486886395906
